id,name,diameter,weight,red,green,blue
737,orange,7.15,133.48,149,85,4
738,orange,7.15,133.49,145,74,5
739,orange,7.16,133.52,166,77,2
740,orange,7.16,133.54,145,81,2
741,orange,7.16,133.55,149,93,2
742,orange,7.16,133.57,169,75,9
743,orange,7.16,133.59,153,75,2
744,orange,7.16,133.59,173,92,5
745,orange,7.16,133.62,154,69,11
746,orange,7.16,133.63,156,66,7
747,orange,7.16,133.63,161,77,2
748,orange,7.16,133.64,161,95,7
749,orange,7.17,133.65,146,90,3
750,orange,7.17,133.66,167,73,13
751,orange,7.17,133.68,169,69,2
752,orange,7.17,133.69,145,83,2
753,orange,7.17,133.7,154,87,8
754,orange,7.17,133.7,147,74,13
755,orange,7.17,133.71,151,83,2
756,orange,7.18,133.73,159,90,12
757,orange,7.18,133.74,158,63,2
758,orange,7.18,133.77,163,75,2
759,orange,7.18,133.78,175,78,2
760,orange,7.18,133.79,169,85,7
761,orange,7.18,133.8,166,86,9
762,orange,7.19,133.81,146,85,2
763,orange,7.19,133.82,138,69,2
764,orange,7.19,133.82,156,76,2
765,orange,7.19,133.84,157,82,8
766,orange,7.19,133.86,148,70,16
767,orange,7.19,133.9,146,70,4
768,orange,7.19,133.9,157,79,8
769,orange,7.19,133.9,164,67,13
770,orange,7.19,133.91,150,78,12
771,orange,7.19,133.92,154,99,19
772,orange,7.19,134.01,153,83,2
773,orange,7.2,134.02,152,81,24
774,orange,7.2,134.03,154,83,11
775,orange,7.2,134.03,159,97,2
776,orange,7.2,134.03,169,87,13
777,orange,7.2,134.04,153,67,2
778,orange,7.2,134.05,145,99,2
779,orange,7.2,134.07,153,76,11
780,orange,7.2,134.08,155,91,2
781,orange,7.21,134.09,145,68,5
782,orange,7.21,134.09,139,73,7
783,orange,7.21,134.1,164,73,6
784,orange,7.21,134.11,161,68,2
785,orange,7.21,134.11,147,55,17
786,orange,7.21,134.12,147,93,2
787,orange,7.21,134.13,157,74,4
788,orange,7.21,134.13,147,99,4
789,orange,7.21,134.16,155,85,2
790,orange,7.21,134.17,180,87,9
791,orange,7.22,134.17,150,94,5
792,orange,7.22,134.19,162,82,17
793,orange,7.22,134.2,161,80,2
794,orange,7.22,134.21,170,90,9
795,orange,7.22,134.23,140,80,2
796,orange,7.22,134.23,156,69,9
797,orange,7.22,134.25,137,84,10
798,orange,7.22,134.25,167,86,10
799,orange,7.22,134.27,169,56,9
800,orange,7.22,134.27,152,70,20
801,orange,7.22,134.28,152,73,10
802,orange,7.23,134.29,149,78,5
803,orange,7.23,134.33,155,79,20
804,orange,7.23,134.34,164,84,18
805,orange,7.23,134.35,163,82,16
806,orange,7.23,134.36,151,84,2
807,orange,7.23,134.37,151,84,5
808,orange,7.23,134.39,142,103,2
809,orange,7.23,134.4,150,106,2
810,orange,7.23,134.42,158,87,12
811,orange,7.23,134.45,181,87,10
812,orange,7.23,134.45,159,75,4
813,orange,7.23,134.47,168,86,17
814,orange,7.24,134.47,145,93,2
815,orange,7.24,134.47,157,98,2
816,orange,7.24,134.48,156,84,2
817,orange,7.24,134.49,174,96,5
818,orange,7.24,134.54,168,91,2
819,orange,7.24,134.54,127,74,11
820,orange,7.25,134.56,156,67,17
821,orange,7.25,134.58,167,78,6
822,orange,7.25,134.59,159,100,2
823,orange,7.26,134.61,152,85,2
824,orange,7.26,134.62,162,76,5
825,orange,7.26,134.67,168,71,6
826,orange,7.26,134.68,164,91,2
827,orange,7.26,134.68,160,80,12
828,orange,7.26,134.69,143,84,2
829,orange,7.26,134.7,169,62,2
830,orange,7.26,134.7,160,94,8
831,orange,7.26,134.71,147,80,2
832,orange,7.26,134.71,159,92,3
833,orange,7.26,134.72,160,84,2
834,orange,7.26,134.72,162,85,14
835,orange,7.26,134.73,149,83,12
836,orange,7.27,134.74,160,87,2
837,orange,7.27,134.76,146,83,13
838,orange,7.27,134.78,164,78,10
839,orange,7.27,134.79,182,81,2
840,orange,7.27,134.79,145,73,9
841,orange,7.27,134.8,153,85,4
842,orange,7.27,134.8,158,86,3
843,orange,7.27,134.81,143,78,10
844,orange,7.27,134.82,163,80,20
845,orange,7.27,134.83,156,75,2
846,orange,7.28,134.85,149,76,11
847,orange,7.28,134.85,154,98,2
848,orange,7.28,134.86,167,80,2
849,orange,7.28,134.87,139,96,2
850,orange,7.28,134.88,151,75,2
851,orange,7.28,134.89,165,77,2
852,orange,7.28,134.89,166,88,10
853,orange,7.28,134.9,150,72,13
854,orange,7.28,134.93,160,77,2
855,orange,7.28,134.99,163,77,2
856,orange,7.28,135,145,82,9
857,orange,7.28,135.02,147,73,2
858,orange,7.29,135.02,147,82,3
859,orange,7.29,135.08,167,73,14
860,orange,7.29,135.08,161,58,2
861,orange,7.29,135.1,154,72,8
862,orange,7.29,135.13,162,100,4
863,orange,7.29,135.14,158,64,2
864,orange,7.29,135.14,167,78,2
865,orange,7.29,135.2,154,85,2
866,orange,7.29,135.21,162,77,13
867,orange,7.3,135.22,187,85,24
868,orange,7.3,135.22,157,79,2
869,orange,7.3,135.24,175,102,4
870,orange,7.3,135.24,147,93,2
871,orange,7.3,135.24,138,72,12
872,orange,7.3,135.25,155,98,9
873,orange,7.3,135.26,159,86,2
874,orange,7.3,135.27,164,80,2
875,orange,7.3,135.28,174,81,19
876,orange,7.3,135.33,163,81,11
877,orange,7.31,135.35,165,74,2
878,orange,7.31,135.36,143,85,17
879,orange,7.31,135.4,144,81,2
880,orange,7.31,135.4,165,77,4
881,orange,7.31,135.41,149,79,12
882,orange,7.31,135.43,164,89,2
883,orange,7.31,135.44,148,87,7
884,orange,7.31,135.45,155,87,2
885,orange,7.31,135.46,159,89,3
886,orange,7.31,135.48,155,63,3
887,orange,7.31,135.52,165,93,2
888,orange,7.31,135.53,152,96,11
889,orange,7.31,135.55,154,75,2
890,orange,7.32,135.55,143,79,2
891,orange,7.32,135.56,169,92,3
892,orange,7.32,135.63,155,87,10
893,orange,7.32,135.64,153,58,2
894,orange,7.32,135.66,134,81,9
895,orange,7.32,135.68,148,69,10
896,orange,7.32,135.68,155,80,9
897,orange,7.32,135.69,149,76,7
898,orange,7.32,135.69,150,75,2
899,orange,7.32,135.72,133,89,2
900,orange,7.32,135.74,161,88,7
901,orange,7.32,135.74,160,92,20
902,orange,7.33,135.75,167,90,2
903,orange,7.33,135.76,160,86,2
904,orange,7.33,135.78,145,82,2
905,orange,7.33,135.79,170,82,5
906,orange,7.33,135.8,149,83,8
907,orange,7.33,135.81,174,81,21
908,orange,7.34,135.81,152,83,14
909,orange,7.34,135.82,158,77,6
910,orange,7.34,135.87,165,80,10
911,orange,7.34,135.88,140,63,3
912,orange,7.34,135.89,166,69,2
913,orange,7.34,135.9,168,86,2
914,orange,7.34,135.91,165,93,4
915,orange,7.35,135.93,157,75,2
916,orange,7.35,135.94,146,79,10
917,orange,7.35,135.94,161,66,7
918,orange,7.35,135.95,162,72,2
919,orange,7.35,135.95,162,76,12
920,orange,7.35,135.96,139,79,2
921,orange,7.35,135.98,157,79,2
922,orange,7.35,136,158,82,22
923,orange,7.35,136,149,83,19
924,orange,7.35,136.01,149,73,16
925,orange,7.36,136.01,142,66,11
926,orange,7.36,136.01,171,87,2
927,orange,7.36,136.02,153,58,2
928,orange,7.36,136.02,141,75,3
929,orange,7.36,136.04,151,88,3
930,orange,7.36,136.04,157,93,2
931,orange,7.36,136.04,149,68,2
932,orange,7.36,136.05,148,89,2
933,orange,7.36,136.06,153,84,14
934,orange,7.36,136.07,136,98,2
935,orange,7.37,136.07,147,66,16
936,orange,7.37,136.08,154,94,6
937,orange,7.37,136.1,162,79,16
938,orange,7.37,136.1,163,74,4
939,orange,7.37,136.11,149,73,11
940,orange,7.38,136.12,166,94,2
941,orange,7.38,136.13,153,73,2
942,orange,7.38,136.17,144,77,17
943,orange,7.38,136.18,152,90,10
944,orange,7.38,136.2,154,93,2
945,orange,7.38,136.22,151,99,9
946,orange,7.38,136.23,139,92,18
947,orange,7.38,136.27,151,80,5
948,orange,7.39,136.28,156,75,16
949,orange,7.39,136.3,170,75,24
950,orange,7.39,136.31,159,56,6
951,orange,7.39,136.31,160,59,15
952,orange,7.39,136.31,159,90,9
953,orange,7.39,136.32,150,76,2
954,orange,7.39,136.33,145,83,13
955,orange,7.39,136.33,189,80,16
956,orange,7.39,136.33,166,85,2
957,orange,7.39,136.35,160,74,3
958,orange,7.39,136.36,160,90,17
959,orange,7.39,136.39,168,90,7
960,orange,7.39,136.41,135,73,2
961,orange,7.4,136.43,148,86,2
962,orange,7.4,136.44,157,85,19
963,orange,7.4,136.45,155,100,15
964,orange,7.4,136.45,159,91,2
965,orange,7.4,136.45,156,94,2
966,orange,7.4,136.46,168,74,5
967,orange,7.4,136.47,148,90,2
968,orange,7.4,136.48,156,91,8
969,orange,7.4,136.48,150,70,2
970,orange,7.41,136.49,143,91,2
971,orange,7.41,136.49,147,86,17
972,orange,7.41,136.5,152,69,2
973,orange,7.41,136.53,171,88,11
974,orange,7.41,136.54,155,70,10
975,orange,7.41,136.55,151,83,2
976,orange,7.41,136.56,142,90,12
977,orange,7.41,136.58,161,95,2
978,orange,7.41,136.6,142,81,2
979,orange,7.42,136.61,154,76,15
980,orange,7.42,136.63,150,84,2
981,orange,7.42,136.64,163,78,10
982,orange,7.42,136.68,164,94,2
983,orange,7.42,136.69,146,79,3
984,orange,7.42,136.71,164,66,2
985,orange,7.42,136.76,159,82,7
986,orange,7.42,136.77,144,78,2
987,orange,7.42,136.79,166,75,7
988,orange,7.43,136.81,152,77,2
989,orange,7.43,136.84,152,83,2
990,orange,7.43,136.9,141,82,4
991,orange,7.43,136.93,176,80,2
992,orange,7.43,136.95,144,76,17
993,orange,7.43,137,175,80,2
994,orange,7.43,137.07,156,70,2
995,orange,7.43,137.08,155,96,2
996,orange,7.43,137.1,158,78,3
997,orange,7.44,137.12,164,97,2
998,orange,7.44,137.18,140,88,2
999,orange,7.44,137.23,148,85,2
1000,orange,7.44,137.24,166,83,7
1001,orange,7.44,137.24,163,84,2
1002,orange,7.44,137.24,172,80,4
1003,orange,7.44,137.24,139,94,8
1004,orange,7.44,137.25,171,81,6
1005,orange,7.44,137.28,160,99,16
1006,orange,7.45,137.29,148,71,2
1007,orange,7.45,137.3,164,92,18
1008,orange,7.45,137.32,155,85,26
1009,orange,7.45,137.32,168,79,11
1010,orange,7.45,137.33,151,87,7
1011,orange,7.45,137.34,155,91,20
1012,orange,7.45,137.35,168,79,16
1013,orange,7.45,137.35,164,73,11
1014,orange,7.45,137.38,144,73,2
1015,orange,7.45,137.38,150,88,12
1016,orange,7.45,137.39,160,87,2
1017,orange,7.45,137.41,157,84,24
1018,orange,7.45,137.42,151,71,2
1019,orange,7.45,137.44,170,87,13
1020,orange,7.45,137.45,173,87,2
1021,orange,7.46,137.51,185,82,8
1022,orange,7.46,137.53,136,73,10
1023,orange,7.46,137.54,179,82,2
1024,orange,7.46,137.54,156,106,18
1025,orange,7.46,137.54,161,75,2
1026,orange,7.46,137.57,176,69,6
1027,orange,7.46,137.6,146,69,17
1028,orange,7.46,137.62,156,91,10
1029,orange,7.46,137.67,154,82,2
1030,orange,7.46,137.7,150,99,5
1031,orange,7.46,137.71,166,73,2
1032,orange,7.47,137.72,158,87,6
1033,orange,7.47,137.73,158,76,13
1034,orange,7.47,137.76,158,98,2
1035,orange,7.47,137.76,161,78,2
1036,orange,7.47,137.78,163,96,2
1037,orange,7.47,137.81,152,74,2
1038,orange,7.47,137.82,175,67,4
1039,orange,7.47,137.83,153,82,2
1040,orange,7.47,137.83,138,81,10
1041,orange,7.47,137.84,157,91,2
1042,orange,7.47,137.84,154,91,2
1043,orange,7.47,137.88,175,92,2
1044,orange,7.48,137.88,173,78,9
1045,orange,7.48,137.89,158,81,2
1046,orange,7.48,137.89,152,70,6
1047,orange,7.48,137.89,164,86,15
1048,orange,7.48,137.92,148,88,16
1049,orange,7.48,137.92,146,72,8
1050,orange,7.48,137.93,157,91,18
1051,orange,7.48,137.95,167,94,11
1052,orange,7.48,137.95,152,71,2
1053,orange,7.48,137.96,157,86,2
1054,orange,7.49,137.97,139,86,2
1055,orange,7.49,137.98,163,85,6
1056,orange,7.49,137.98,149,69,2
1057,orange,7.49,137.99,168,69,2
1058,orange,7.49,138,144,84,2
1059,orange,7.49,138,155,102,2
1060,orange,7.49,138.03,158,96,2
1061,orange,7.49,138.04,154,78,2
1062,orange,7.49,138.05,142,67,9
1063,orange,7.49,138.06,163,86,6
1064,orange,7.49,138.06,167,72,3
1065,orange,7.49,138.06,142,92,23
1066,orange,7.5,138.09,141,99,2
1067,orange,7.5,138.09,162,85,2
1068,orange,7.5,138.09,158,80,2
1069,orange,7.5,138.09,152,82,2
1070,orange,7.5,138.09,163,90,2
1071,orange,7.5,138.09,155,92,2
1072,orange,7.5,138.09,143,58,16
1073,orange,7.5,138.13,153,72,15
1074,orange,7.5,138.14,170,101,13
1075,orange,7.5,138.14,148,83,2
1076,orange,7.51,138.16,157,69,8
1077,orange,7.51,138.17,157,70,2
1078,orange,7.51,138.18,160,83,21
1079,orange,7.51,138.19,157,74,4
1080,orange,7.51,138.19,147,90,19
1081,orange,7.51,138.21,147,81,2
1082,orange,7.51,138.21,145,77,18
1083,orange,7.51,138.23,148,73,2
1084,orange,7.51,138.23,163,71,18
1085,orange,7.51,138.24,142,76,4
1086,orange,7.51,138.27,138,75,15
1087,orange,7.51,138.29,173,109,3
1088,orange,7.51,138.29,164,85,18
1089,orange,7.52,138.33,157,72,5
1090,orange,7.52,138.33,173,103,2
1091,orange,7.52,138.34,177,99,2
1092,orange,7.52,138.36,157,74,2
1093,orange,7.52,138.37,156,82,2
1094,orange,7.52,138.37,136,76,6
1095,orange,7.52,138.39,146,76,2
1096,orange,7.52,138.42,167,89,2
1097,orange,7.52,138.42,172,80,2
1098,orange,7.52,138.44,157,91,5
1099,orange,7.52,138.44,165,88,4
1100,orange,7.52,138.46,154,87,12
1101,orange,7.52,138.46,182,69,15
1102,orange,7.52,138.47,149,85,2
1103,orange,7.52,138.48,167,79,18
1104,orange,7.52,138.49,158,102,6
1105,orange,7.52,138.54,169,85,22
1106,orange,7.53,138.54,178,93,2
1107,orange,7.53,138.57,172,64,2
1108,orange,7.53,138.58,154,78,5
1109,orange,7.53,138.59,155,98,6
1110,orange,7.53,138.6,144,85,11
1111,orange,7.53,138.6,153,87,7
1112,orange,7.53,138.62,145,78,23
1113,orange,7.53,138.62,165,102,12
1114,orange,7.53,138.62,175,72,11
1115,orange,7.53,138.65,168,92,2
1116,orange,7.53,138.67,154,94,2
1117,orange,7.53,138.67,170,63,2
1118,orange,7.54,138.67,132,111,2
1119,orange,7.54,138.68,166,93,5
1120,orange,7.54,138.69,170,89,2
1121,orange,7.54,138.69,156,75,13
1122,orange,7.54,138.72,158,59,11
1123,orange,7.54,138.72,145,82,7
1124,orange,7.54,138.73,145,77,2
1125,orange,7.55,138.73,145,83,7
1126,orange,7.55,138.75,155,89,13
1127,orange,7.55,138.76,155,79,9
1128,orange,7.55,138.77,147,91,10
1129,orange,7.55,138.78,154,90,9
1130,orange,7.55,138.8,155,88,6
1131,orange,7.55,138.83,157,90,2
1132,orange,7.55,138.84,154,68,2
1133,orange,7.55,138.84,160,77,2
1134,orange,7.55,138.85,167,78,9
1135,orange,7.55,138.85,175,102,2
1136,orange,7.55,138.86,151,73,2
1137,orange,7.56,138.86,162,68,19
1138,orange,7.56,138.88,158,90,7
1139,orange,7.56,138.88,150,83,14
1140,orange,7.56,138.89,168,75,2
1141,orange,7.56,138.94,160,80,10
1142,orange,7.56,138.97,146,83,20
1143,orange,7.56,138.98,173,86,15
1144,orange,7.56,139,146,75,10
1145,orange,7.56,139.01,159,62,2
1146,orange,7.56,139.01,157,82,6
1147,orange,7.56,139.01,149,89,2
1148,orange,7.56,139.01,146,67,6
1149,orange,7.57,139.02,150,67,2
1150,orange,7.57,139.04,154,91,2
1151,orange,7.57,139.04,165,84,3
1152,orange,7.57,139.05,144,95,2
1153,orange,7.57,139.05,147,84,5
1154,orange,7.57,139.06,146,81,2
1155,orange,7.57,139.07,161,79,2
1156,orange,7.57,139.07,180,83,2
1157,orange,7.57,139.08,159,79,6
1158,orange,7.57,139.09,149,82,9
1159,orange,7.57,139.09,149,86,8
1160,orange,7.57,139.11,159,92,20
1161,orange,7.57,139.11,142,71,10
1162,orange,7.57,139.12,142,96,7
1163,orange,7.58,139.13,155,75,11
1164,orange,7.58,139.14,141,73,2
1165,orange,7.58,139.15,161,83,14
1166,orange,7.58,139.17,147,73,2
1167,orange,7.58,139.19,145,85,11
1168,orange,7.58,139.19,168,84,7
1169,orange,7.58,139.2,171,86,2
1170,orange,7.58,139.2,154,89,6
1171,orange,7.58,139.22,166,92,3
1172,orange,7.58,139.23,158,83,5
1173,orange,7.58,139.24,167,77,2
1174,orange,7.58,139.24,156,89,5
1175,orange,7.59,139.25,158,108,12
1176,orange,7.59,139.26,172,90,4
1177,orange,7.59,139.29,154,112,13
1178,orange,7.59,139.29,149,78,8
1179,orange,7.59,139.29,162,77,6
1180,orange,7.59,139.3,159,86,2
1181,orange,7.59,139.32,149,84,2
1182,orange,7.59,139.33,143,87,2
1183,orange,7.59,139.34,164,94,2
1184,orange,7.6,139.35,148,76,2
1185,orange,7.6,139.35,150,80,17
1186,orange,7.6,139.39,159,84,3
1187,orange,7.6,139.4,169,82,16
1188,orange,7.6,139.43,162,71,2
1189,orange,7.6,139.44,149,82,2
1190,orange,7.6,139.46,150,95,4
1191,orange,7.6,139.48,161,77,2
1192,orange,7.6,139.49,162,81,2
1193,orange,7.6,139.49,157,94,2
1194,orange,7.61,139.5,136,92,19
1195,orange,7.61,139.51,167,81,3
1196,orange,7.61,139.52,135,79,2
1197,orange,7.61,139.54,154,76,8
1198,orange,7.61,139.54,168,92,2
1199,orange,7.61,139.54,150,53,14
1200,orange,7.61,139.55,126,84,8
1201,orange,7.61,139.57,167,80,2
1202,orange,7.61,139.57,160,83,4
1203,orange,7.61,139.57,153,87,13
1204,orange,7.61,139.6,163,77,19
1205,orange,7.61,139.62,145,86,4
1206,orange,7.61,139.63,146,61,17
1207,orange,7.61,139.65,149,80,2
1208,orange,7.61,139.68,155,80,13
1209,orange,7.62,139.68,159,70,2
1210,orange,7.62,139.69,148,70,7
1211,orange,7.62,139.71,163,76,10
1212,orange,7.62,139.72,141,73,22
1213,orange,7.62,139.73,150,91,6
1214,orange,7.62,139.78,156,87,2
1215,orange,7.62,139.78,154,81,22
1216,orange,7.62,139.79,163,78,14
1217,orange,7.62,139.82,163,78,2
1218,orange,7.62,139.82,163,99,7
1219,orange,7.63,139.83,155,85,2
1220,orange,7.63,139.84,154,98,19
1221,orange,7.63,139.84,162,83,2
1222,orange,7.63,139.89,174,75,2
1223,orange,7.63,139.89,140,65,14
1224,orange,7.63,139.89,173,82,25
1225,orange,7.63,139.9,149,69,2
1226,orange,7.63,139.91,159,89,6
1227,orange,7.63,139.91,152,82,2
1228,orange,7.63,139.92,168,93,3
1229,orange,7.63,139.93,157,76,16
1230,orange,7.63,139.93,156,70,8
1231,orange,7.63,139.93,166,76,2
1232,orange,7.63,139.94,152,68,2
1233,orange,7.63,139.95,159,99,11
1234,orange,7.63,139.96,155,82,16
1235,orange,7.64,139.96,162,79,2
1236,orange,7.64,139.96,146,80,10
1237,orange,7.64,139.97,171,82,2
1238,orange,7.64,139.98,160,77,14
1239,orange,7.64,140,151,79,15
1240,orange,7.64,140.01,156,76,5
1241,orange,7.64,140.01,148,91,2
1242,orange,7.65,140.02,158,70,2
1243,orange,7.65,140.04,177,77,12
1244,orange,7.65,140.04,158,91,2
1245,orange,7.65,140.08,148,89,2
1246,orange,7.65,140.1,167,73,13
1247,orange,7.65,140.11,161,92,2
1248,orange,7.65,140.11,146,72,14
1249,orange,7.65,140.12,158,91,3
1250,orange,7.65,140.14,157,82,7
1251,orange,7.65,140.15,166,74,13
1252,orange,7.65,140.17,163,77,11
1253,orange,7.65,140.19,166,70,18
1254,orange,7.65,140.2,176,85,9
1255,orange,7.66,140.21,174,90,2
1256,orange,7.66,140.21,147,96,2
1257,orange,7.66,140.24,156,89,10
1258,orange,7.66,140.24,164,80,2
1259,orange,7.66,140.27,154,73,6
1260,orange,7.66,140.28,167,87,2
1261,orange,7.66,140.29,149,70,2
1262,orange,7.66,140.29,155,82,2
1263,orange,7.66,140.29,153,78,4
1264,orange,7.67,140.3,133,79,7
1265,orange,7.67,140.3,161,79,2
1266,orange,7.67,140.31,160,96,2
1267,orange,7.67,140.32,148,86,10
1268,orange,7.67,140.32,165,109,2
1269,orange,7.67,140.33,170,96,13
1270,orange,7.67,140.33,150,78,2
1271,orange,7.67,140.33,165,75,2
1272,orange,7.67,140.36,162,73,2
1273,orange,7.67,140.43,158,88,7
1274,orange,7.67,140.43,165,89,24
1275,orange,7.67,140.44,165,75,6
1276,orange,7.67,140.45,167,58,2
1277,orange,7.67,140.45,153,56,2
1278,orange,7.67,140.45,152,75,2
1279,orange,7.67,140.48,153,82,29
1280,orange,7.68,140.53,159,92,10
1281,orange,7.68,140.53,150,83,2
1282,orange,7.68,140.54,154,67,9
1283,orange,7.68,140.56,145,77,10
1284,orange,7.68,140.56,158,98,15
1285,orange,7.68,140.58,157,90,4
1286,orange,7.68,140.58,179,100,10
1287,orange,7.68,140.59,159,87,18
1288,orange,7.68,140.6,137,79,14
1289,orange,7.68,140.61,155,61,11
1290,orange,7.68,140.62,158,86,2
1291,orange,7.68,140.64,157,75,2
1292,orange,7.68,140.64,150,71,2
1293,orange,7.68,140.65,154,75,2
1294,orange,7.69,140.65,161,84,7
1295,orange,7.69,140.66,149,72,2
1296,orange,7.69,140.66,141,84,20
1297,orange,7.69,140.66,152,81,3
1298,orange,7.69,140.66,154,83,8
1299,orange,7.69,140.68,163,81,13
1300,orange,7.69,140.69,187,91,4
1301,orange,7.69,140.69,146,82,10
1302,orange,7.69,140.7,163,77,2
1303,orange,7.69,140.71,156,78,21
1304,orange,7.69,140.71,158,79,10
1305,orange,7.69,140.71,153,81,2
1306,orange,7.69,140.73,153,76,2
1307,orange,7.7,140.74,153,87,18
1308,orange,7.7,140.74,163,81,3
1309,orange,7.7,140.75,177,109,13
1310,orange,7.7,140.76,158,64,7
1311,orange,7.7,140.8,161,64,2
1312,orange,7.7,140.81,164,90,18
1313,orange,7.7,140.83,176,88,2
1314,orange,7.7,140.84,153,98,2
1315,orange,7.71,140.86,140,72,15
1316,orange,7.71,140.86,166,91,2
1317,orange,7.71,140.89,156,79,4
1318,orange,7.71,140.89,146,73,12
1319,orange,7.71,140.89,169,84,3
1320,orange,7.71,140.89,168,84,10
1321,orange,7.71,140.9,161,85,2
1322,orange,7.71,140.9,175,76,6
1323,orange,7.71,140.91,160,88,19
1324,orange,7.71,140.92,159,78,15
1325,orange,7.71,140.92,155,85,5
1326,orange,7.71,140.93,169,81,8
1327,orange,7.71,140.93,155,92,2
1328,orange,7.71,140.94,166,85,13
1329,orange,7.71,140.96,138,77,14
1330,orange,7.71,140.96,161,85,2
1331,orange,7.72,140.97,140,69,6
1332,orange,7.72,140.97,160,76,2
1333,orange,7.72,140.98,162,84,10
1334,orange,7.72,140.99,164,84,2
1335,orange,7.72,141.01,160,64,4
1336,orange,7.72,141.02,162,84,4
1337,orange,7.72,141.03,171,82,2
1338,orange,7.72,141.03,152,75,11
1339,orange,7.72,141.03,162,78,2
1340,orange,7.72,141.04,144,75,3
1341,orange,7.72,141.06,159,91,6
1342,orange,7.72,141.06,148,89,7
1343,orange,7.72,141.06,154,74,2
1344,orange,7.72,141.08,145,87,2
1345,orange,7.72,141.08,162,82,6
1346,orange,7.73,141.09,158,81,2
1347,orange,7.73,141.1,161,89,7
1348,orange,7.73,141.1,166,75,4
1349,orange,7.73,141.11,157,85,12
1350,orange,7.73,141.12,160,97,4
1351,orange,7.73,141.13,162,85,2
1352,orange,7.73,141.14,173,99,2
